teleplay_id,name,genre,type,episodes,members,rating
9175,Tsuruhime Ja!,"Comedy, Kids, Shoujo, Slice of Life",medium,49,89,6.19
19099,Pokemon: Mewtwo - Kakusei e no Prologue,"Adventure, Fantasy, Kids",Special,1,4146,7.14
5116,Candy Boy Episode: EX01 - Mirai Yohouzu,"School, Shoujo Ai, Slice of Life",short,1,16405,6.88
21039,Gatchaman Crowds Insight,"Adventure, Sci-Fi",medium,12,41220,7.41
7500,Maabou no Shounen Koukuu Tsuwamono,Historical,long,1,110,5.42
2186,Maid no Yakata: Zetsubou-hen,Restricted,short,2,1308,6.1
10770,Mahou Shoujo Elena,"Restricted, Magic, Supernatural",short,3,3302,6.44
29979,Petting a Dog,Slice of Life,ONA,1,375,5.78
10525,Shinseiki Duel Masters Flash,"Comedy, Kids",medium,24,314,6.38
4827,_Summer Specials,Harem,Special,2,1977,6.02
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,Comedy,Special,1,193,5.68
6272,Zakuro Yashiki,Historical,short,1,531,6.23
17213,Sore Ike! Anpanman: Dadandan to Futago no Hoshi,"Comedy, Kids",long,1,87,5.54
20973,Sekai Seifuku: Bouryaku no Zvezda,"Action, Comedy, Fantasy",medium,12,67877,7.44
15673,Tell Your World,Music,Music,1,2630,6.28
17157,Nozoki Ana,"Comedy, Drama, Ecchi",short,1,21200,6.94
8774,3-tsu no Hanashi,Fantasy,Special,1,257,5.56
2746,Vexille: 2077 Nihon Sakoku,"Action, Military, Sci-Fi",long,1,14754,6.85
405,Blood: The Last Vampire,"Horror, Supernatural, Vampire",long,1,67778,6.92
2180,Slow Step,"Comedy, Romance, School, Slice of Life, Sports",short,5,1219,6.74
17395,Ark IX,Action,short,1,5308,6.3
153,Juuni Kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",medium,45,66646,7.68
2430,Gekka Bijin,Restricted,short,2,1487,6.16
32229,Ojiichan no Komoriuta,"Kids, Music",Music,1,37,5.57
18115,Magi: The Kingdom of Magic,"Action, Adventure, Fantasy, Magic, Shounen",medium,25,245026,8.26
10033,Toriko,"Action, Adventure, Comedy, Fantasy, Shounen",medium,147,54790,8.04
2500,The Cockpit,"Historical, Military",short,3,5053,6.93
28547,Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja,"Drama, Kids",short,1,55,5.89
2569,Jungle Book Shounen Mowgli,"Adventure, Drama",medium,52,3035,7.02
14575,Minami-ke Omatase,"Comedy, Slice of Life",short,1,15050,6.99
5686,Himekishi Angelica,Restricted,short,2,2383,6.3
11269,Maken Liner 0011 Henshin Seyo!,"Action, Mecha, Sci-Fi",long,1,238,5.65
22943,Mugen Senshi Valis,"Action, Adventure, Fantasy",Special,1,215,5.72
21295,Sore Ike! Anpanman: Tenohira wo Taiyou ni,"Comedy, Fantasy, Kids",long,1,77,5.57
471,To Heart 2,"Comedy, Drama, Harem, Romance, School, Slice of Life",medium,13,13877,7.32
30105,Fukashigi no Kazoekata,Kids,ONA,1,143,5.9
25609,Genki Genki Non-tan,"Kids, Music",medium,15,56,5.62
2189,Shin Seiki Inma Seiden,Restricted,short,6,1358,6.21
15045,Litchi DE Hikari Club,"Comedy, Drama, Horror, Psychological, Romance",medium,8,7597,6.72
29363,Watashi no Ashinaga Ojisan Specials,"Comedy, Romance, School, Shoujo, Slice of Life",Special,2,112,5.54
23575,Ikkyuu-san: Ooabare Yancha-hime,"Comedy, Historical, Kids",Special,1,71,5.96
1238,One Piece: Mamore! Saigo no Dai Butai,"Adventure, Comedy, Fantasy, Shounen",Special,1,16495,7.38
29747,Warai no Show Gakkou,"Comedy, Kids",medium,20,38,5.82
24773,Norasco,"Comedy, Slice of Life",ONA,Unknown,93,5.57
24751,Akuma no Riddle: Shousha wa Dare? Nukiuchi Test,"Action, Comedy, Ecchi, Shoujo Ai",Special,1,19147,6.63
6377,Zan Sayonara Zetsubou Sensei,"Comedy, Parody, School",medium,13,55402,7.45
73,Full Metal Panic! The Second Raid,"Action, Mecha, Military",medium,13,155340,7.66
32239,Shinsei Futanari Idol: Dekatamakei!,Restricted,short,2,1804,6.18
12765,Yuuyake Banchou,Action,medium,26,109,5.17
26287,Tomoko-chan to Watashi,"Comedy, Kids, School",short,1,52,5.38
15633,Code:Breaker OVA,"Action, Comedy, Ecchi, School, Shounen, Super Power, Supernatural",short,3,17814,6.91
339,Serial Experiments Lain,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",medium,13,215829,7.87
7276,Natsumushi The Animation,Restricted,short,2,3044,6.37
4606,Tsuki Kagerou,"Restricted, Yuri",short,3,890,6.0
10354,Kakomareta Sekai,Drama,ONA,1,786,6.29
3303,Momiji,"Restricted, School",short,4,1506,6.28
1440,Ninja Mono,"Adventure, Comedy, Shounen, Supernatural",short,2,1651,6.51
10297,Shin Koihime†Musou: Otome Tairan OVA,"Comedy, School",short,1,3709,6.41
32956,Ahare! Meisaku-kun,"Comedy, Kids, Parody, School",medium,39,115,6.25
34279,Grancrest Senki,"Action, Fantasy",,Unknown,360,5.51
3976,Mamahaha,"Drama, Restricted, Romance",short,2,1546,6.43
4129,Mahou no Tenshi Creamy Mami: Curtain Call,"Comedy, Music, Shoujo",Music,1,298,5.94
8416,Bonobono,Comedy,long,1,148,5.15
11859,Queen&#039;s Blade: Rebellion,"Action, Adventure, Ecchi, Fantasy",medium,12,21706,6.94
21163,Oni no Ko to Yuki Usagi,"Demons, Fantasy, Kids",long,1,131,5.98
2635,Doraemon: Featherplace,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Special,1,430,6.57
332,Dokidoki Densetsu: Mahoujin Guru Guru,"Adventure, Comedy, Fantasy, Magic, Shounen",medium,38,1625,6.94
2987,Ginga Hyouryuu Vifam,"Action, Adventure, Mecha, Sci-Fi",medium,46,1329,6.59
5108,Ryuusei Tenshi Primaveil,Restricted,short,1,590,5.81
5455,Saimin Jutsu The Animation 2nd,Restricted,short,2,2209,6.3
30173,Fruity Samurai,"Action, Comedy, Historical, Samurai",medium,13,134,6.16
28169,Buta no Gotoki Sanzoku ni Torawarete Shojo wo Ubawareru Kyonyuu Himekishi &amp; Onna Senshi,Restricted,short,Unknown,1992,6.11
13639,Hi no Youjin,"Historical, Slice of Life",long,1,3757,6.99
8220,Baby Felix,"Comedy, Kids",medium,65,240,6.11
3401,Aru Tabibito no Nikki Specials,"Adventure, Fantasy",Special,3,5473,6.75
30029,Video Ehonkan Sekai Meisaku Douwa,"Adventure, Comedy, Fantasy, Historical, Kids, Magic, Sci-Fi, Space, Supernatural",short,26,66,6.83
15577,Hello Kitty no Fushigi no Kuni no Alice,"Fantasy, Kids",short,1,240,6.06
19557,"Anpanman to Hajime yo! Iro, Kazu, Katachi Wakarukana Iro, Katachi",Kids,Special,1,120,5.99
25979,Sheep in the Island,Comedy,Special,2,67,5.01
2066,Gall Force: The Revolution,"Action, Adventure, Mecha, Military, Sci-Fi, Space",short,4,686,6.25
16648,Youchien Senshi: Hanamaru Girls,"Action, Comedy, Kids",Special,3,1147,6.69
30176,Kujira,Adventure,long,1,77,5.35
26337,Minna no Doutoku,"Drama, Fantasy, Historical, Kids, School",short,6,41,6.16
16187,"Marriage Blue: &quot;Konyakusha ga Iru no ni, Doushite Konna Otoko ni......&quot;",Restricted,short,1,1755,6.16
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Comedy, Drama, Romance, School",medium,13,353876,8.22
1199,Nintama Rantarou,"Comedy, Shounen",medium,Unknown,2255,6.38
2234,Panda-Z: The Robonimation,"Action, Comedy, Kids, Mecha, Parody, Sci-Fi, Shounen",medium,30,1358,7.31
8768,Hiyokoi,"Romance, School, Shoujo",Special,1,51072,7.31
27881,Ana no Oku no Ii Tokoro,Restricted,short,2,2104,6.3
29073,Tottori U-turn,Sports,Special,1,91,5.63
12413,Jormungand,"Action, Adventure, Seinen",medium,12,137610,7.78
2258,Choro Q Dagram,"Comedy, Mecha, Sci-Fi, Shounen",long,1,403,6.05
17086,Agigongryong Doolie (1988),Kids,medium,7,139,5.67
978,Change!! Getter Robo: Sekai Saigo no Hi,"Action, Adventure, Horror, Mecha, Psychological, Sci-Fi, Shounen",short,13,5606,6.93
4416,Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,"Action, Mecha, Sci-Fi, Super Power",medium,12,1780,6.42
24543,Persona 3 the Movie 3: Falling Down,"Action, Fantasy, Seinen, Supernatural",long,1,19928,7.02
8765,Futarigurashi,"Comedy, Ecchi, Romance",medium,36,551,5.87
7619,Gegege no Kitarou (1996),"Adventure, Demons, Supernatural",medium,114,839,6.43
19445,Tetsujin 28-gou Gao!,"Mecha, Slice of Life",medium,151,137,5.69
1998,Amazing Nuts!,"Adventure, Music, Police, Romance, Sci-Fi",Music,4,6650,6.99
4444,Zero Duel Masters,"Adventure, Comedy, Game, Sports",medium,12,1217,6.65
34332,Flying Babies,,,Unknown,22,4.84
32322,Futari wa 80-sai,"Kids, Music",Music,1,43,5.61
21821,Fuuun Ishin Dai☆Shogun,"Action, Historical, Mecha",medium,12,15758,7.32
6548,Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars,"Ecchi, Music",Music,1,18991,6.63
3627,D.C.II S.S.: Da Capo II Second Season,"Comedy, Drama, Fantasy, Harem, Romance",medium,13,20581,7.26
1910,Master Keaton OVA,"Adventure, Mystery",short,15,3205,6.82
16251,Shinkai no Kantai: Submarine 707,"Action, Adventure, Military, Sci-Fi",short,1,299,5.79
2692,CB Chara Go Nagai World,"Action, Comedy, Parody",short,3,989,6.07
20649,Kimi no Iru Machi OVA,"Drama, Romance, Slice of Life",short,2,9866,7.08
2259,Dr. Rin ni Kiitemite!,"Comedy, Fantasy, Magic, Romance, School, Shoujo",medium,51,1904,6.81
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,"Comedy, Ecchi, Slice of Life",Special,9,22926,7.15
32755,Gregorio,Music,Music,1,89,5.19
498,Haja Taisei Dangaiou,"Action, Adventure, Mecha, Sci-Fi",short,3,2350,6.46
25271,Shinano Mainichi Shinbun,Slice of Life,Special,1,1153,6.21
18561,Mahou no Hiroba,Music,Music,1,182,5.39
651,Green Green Thirteen: Erolutions,"Comedy, Restricted, Romance",short,1,17805,6.87
1993,Hanoka Recap,Sci-Fi,Special,1,471,5.77
4793,Pokemon: Pichu to Pikachu,"Adventure, Comedy, Fantasy, Kids",long,1,22352,7.66
29323,"Oyaji no, Imo no Kamisama.",Slice of Life,Special,1,202,5.89
842,Ushio to Tora,"Action, Comedy, Horror",short,10,6086,6.51
32816,Teekyuu 6 Specials,"Comedy, Shounen, Sports",Special,2,677,6.61
22641,Kero Kero Keroppi no Bikkuri! Obakeyashiki,"Kids, Supernatural",short,1,76,5.34
17983,Kero Kero Keroppi no Christmas Eve no Okurimono,"Fantasy, Kids",short,1,113,5.66
17479,Bad Badtz-Maru no Ore no Pochi wa Sekaiichi,Kids,long,1,109,5.66
927,Transformers Superlink,"Adventure, Mecha, Sci-Fi, Shounen",medium,51,2691,7.05
21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,3735,7.3
16363,Vanquished Queens,"Action, Adventure, Ecchi, Fantasy",short,4,5462,6.43
29505,Suna Asobi,"Adventure, Kids, Music",Special,1,69,5.9
30985,Yamakoshi Mura no Mari to Sanbiki no Koinu,"Drama, Kids",short,1,56,5.9
126,Futakoi Alternative,"Comedy, Drama, Romance",medium,13,21516,7.36
4800,Huckleberry Finn Monogatari,Adventure,medium,26,665,6.21
2479,Dragon Knight,"Action, Demons, Fantasy, Restricted",short,1,1540,6.18
32423,Pretty x Cation The Animation,Restricted,short,2,2636,6.32
17473,Jungle Wars,"Adventure, Kids",short,1,70,5.46
16353,Love Lab,"Comedy, Romance, School",medium,13,79493,7.47
24475,Mangaka-san to Assistant-san to The Animation Specials,"Comedy, Ecchi, Harem, Seinen, Slice of Life",Special,6,21564,7.06
93,Mobile Suit Gundam Seed,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",medium,50,96973,8.11
3669,Duel Masters Movie 1: Yami no Shiro no Maryuuou,"Adventure, Kids",long,1,748,6.54
3769,Play Ball 2nd,"Action, Shounen, Sports",medium,13,198,6.14
31537,Shingeki no Bahamut: Manaria Friends,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",medium,Unknown,9939,6.7
2625,The☆Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",long,1,621,6.9
32561,Hai to Gensou no Grimgar Special,Comedy,Special,1,18358,6.9
32667,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,Restricted,short,4,3965,6.52
30463,Kyoufu Shinbun (2014),"Demons, Fantasy, Horror, Supernatural",ONA,16,640,5.92
21561,Ryuugajou Nanana no Maizoukin (TV),"Comedy, Supernatural",medium,11,101326,7.5
907,Princess Princess,"Comedy, School, Shoujo",medium,12,38778,7.46
17068,Transfer,"Action, Music",Music,1,797,5.88
18071,Chalk-iro no People,"Romance, Seinen",short,1,92,4.93
29473,Toko-chan Chokkin,"Adventure, Historical, Kids, Slice of Life",medium,3,37,6.37
31761,Sayokyoku,"Comedy, Dementia",long,1,210,5.12
16696,2020 Nyeon Ujuui Wonder Kiddy,"Sci-Fi, Space",medium,13,179,5.64
9434,Fighting of Ecstasy,Restricted,short,2,1902,6.2
9796,Atashin&#039;chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,Comedy,long,1,196,5.62
31163,Dimension W,"Action, Sci-Fi, Seinen",medium,12,130028,7.69
5189,Chou Tokkyuu Hikarian,"Action, Adventure, Kids",medium,156,337,6.71
13673,Otome Nadeshiko Koi Techou,"Historical, Shoujo",short,1,3074,6.79
33064,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,"Action, Drama, Military, Sci-Fi, Space",short,Unknown,2058,6.5
30803,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo","Comedy, Kids, School, Slice of Life",long,1,151,6.28
9718,Gitai Saimin,Restricted,short,2,1594,6.15
8862,Ganbare Goemon: Jigen Jou no Akumu,Comedy,short,1,128,5.04
18137,Train Heroes,Kids,medium,26,164,6.27
6226,Utawarerumono Recaps,"Action, Drama, Fantasy",Special,2,2667,6.7
12321,Thermae Romae,"Comedy, Historical, Seinen",medium,3,13444,7.39
32472,Okoru yo!,"Kids, Music",Music,1,37,5.57
32291,Kakegae no,Drama,ONA,1,103,5.5
9998,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,"Comedy, Drama, Police, Romance",short,1,116,5.47
21031,Precure All Stars Movie New Stage 3: Eien no Tomodachi,"Kids, Magic, Shoujo",long,1,1570,6.86
5136,Flag Director&#039;s Edition: Issenman no Kufura no Kiroku,Action,long,1,987,5.98
7258,Tabi,"Fantasy, Psychological",long,1,558,5.77
2792,Panzer Dragoon,"Adventure, Fantasy",short,1,1047,5.93
34449,THE REFLECTION,"Action, Super Power",medium,Unknown,242,5.37
8249,Votoms Finder,"Action, Drama, Mecha, Military, Sci-Fi",short,1,1735,6.51
12767,Yuusei Kamen,Sci-Fi,medium,39,103,5.3
5661,Umi no Momotarou,Samurai,long,1,525,5.66
19311,Turuturutu Narongi,"Adventure, Kids",medium,52,67,5.79
3497,Steady x Study,Romance,short,1,310,5.47
13435,Taka no Tsume NEO Announcement Movie,"Comedy, Parody, Super Power",Special,1,109,5.21
1657,Byston Well Monogatari: Garzey no Tsubasa,Fantasy,short,3,5822,6.38
818,Sakura Tsuushin,"Comedy, Drama, Romance, Slice of Life",short,12,7342,7.19
21573,Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.,"Action, Music, Sci-Fi",medium,13,17466,7.16
34312,Saimin Class,Restricted,short,Unknown,240,5.52
5085,Nakedyouth,"Romance, Shounen Ai, Slice of Life, Sports",ONA,1,4125,6.96
32634,Okusama ga Seitokaichou!: Okusama Gekijou,"Comedy, Shounen",Special,12,4250,6.93
2980,Kuusou Kagaku Sekai Gulliver Boy,"Action, Adventure, Fantasy, Magic, Mecha",medium,50,534,6.35
1641,Iron Virgin Jun,"Action, Comedy, Fantasy, Martial Arts, Super Power",short,1,890,5.92
84,Mobile Suit Gundam 0083: Stardust Memory,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",short,13,20238,7.69
718,Yume de Aetara (TV),"Comedy, Drama, Romance, Seinen, Slice of Life",medium,16,3821,7.19
28575,"Hanshin Awaji Daishinsai ni Manabu: Boku wa, Ano Hi wo Wasurenai.","Drama, Historical, Kids",short,1,44,6.28
1988,Himawari!!,"Comedy, Romance",medium,13,7275,6.72
32832,Kaze no You ni,"Drama, Slice of Life",long,1,741,6.36
3819,Sasurai no Taiyou,"Drama, Music",medium,26,316,6.25
31827,Comet Lucifer: Garden Indigo no Shasou kara,"Adventure, Comedy, Fantasy",Special,12,2769,6.71
18133,Ikeike! Momon-chan,Comedy,medium,15,443,5.93
1912,Marginal Prince: Gekkeiju no Ouji-tachi,"Romance, School, Shounen Ai",medium,13,7962,6.72
20587,Ashinaga Ojisan,"Comedy, Drama, Shoujo",Special,1,232,5.97
1783,Imouto Jiru,Restricted,short,2,5952,6.57
3160,Houkago Mania Club: Koi no Hoshii no,"Restricted, Yuri",short,2,1710,6.11
11739,Kimi to Boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",medium,13,44564,8.12
5267,Gamba no Bouken,"Adventure, Kids",medium,26,790,6.81
32851,Riding the Storm,Music,Music,1,67,5.07
17004,Sore Ike! Anpanman: Franken-Robo-kun&#039;s Surprised Christmas,"Comedy, Fantasy, Kids, Super Power",Special,1,81,5.58
19951,Hunter x Hunter Movie: The Last Mission,"Action, Adventure, Shounen, Super Power",long,1,37633,7.35
2833,Gulliver no Uchuu Ryokou,"Adventure, Sci-Fi",long,1,527,6.03
29103,Tanoshii Sansuu,"Kids, Music",Music,1,75,5.58
338,Rose of Versailles,"Adventure, Drama, Historical, Romance, Shoujo",medium,40,32188,8.29
33393,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,Restricted,short,1,1402,6.1
1460,Uchuu no Kishi Tekkaman Blade II,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",short,6,2346,6.97
32811,Black Ocean,Music,Music,1,83,5.27
669,Kujibiki Unbalance,"Comedy, Romance, School",short,3,8291,6.63
30079,Kirin no Otenki Mama-san,Fantasy,Special,12,109,5.53
20377,Dorei Usagi to Anthony The Animation,Restricted,short,1,3836,6.42
2028,Zettai Muteki Raijin-Oh (1992),"Mecha, Sci-Fi, Shounen",short,4,224,5.96
4833,Esper Bishoujo Manami,Restricted,short,1,608,5.78
23849,Pokemon XY: Sora no Hahen,"Adventure, Fantasy, Kids",long,1,2360,6.93
12065,Queen&#039;s Blade OVA Specials,"Action, Adventure, Ecchi, Fantasy",Special,2,5535,6.49
2508,Genshiken 2,"Comedy, Parody, Slice of Life",medium,12,55825,7.6
16802,Golden Batman,"Action, Kids",long,1,347,6.06
328,Piano,"Drama, Music, Romance, Shoujo, Slice of Life",medium,10,5674,7.34
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,"Harem, Romance, School",medium,13,12622,6.67
19157,Youkai Watch,"Comedy, Kids, Supernatural",medium,Unknown,8147,7.01
9588,Kyouiku Shidou The Animation,Restricted,short,1,2438,6.26
29649,Tsuiseki,Dementia,long,1,81,4.79
10324,Tono to Issho: Gantai no Yabou,"Comedy, Historical, Parody, Samurai, Seinen",medium,12,1993,7.0
30648,Stitch!: Zutto Saikou no Tomodachi Special,"Adventure, Comedy, Kids",Special,1,189,6.35
20385,Eguchi Hisashi no Kotobuki Gorou Show,"Comedy, Ecchi, Parody",short,4,311,5.4
5332,Toshokan Sensou: Koi no Shougai,"Action, Comedy, Drama, Military, Romance",Special,1,6581,6.96
24679,Flanders no Inu Specials,"Drama, Slice of Life",Special,2,139,5.94
26153,Nat-chan no Akai Tebukuro,"Historical, Kids",long,1,51,5.75
32622,Hello Kitty no Oyayubi-hime,"Adventure, Fantasy, Kids",long,1,41,5.78
33203,Fukumenkei Noise,"Music, Romance, Shoujo",medium,Unknown,2127,6.28
3519,Garakuta-doori no Stain,Comedy,medium,13,641,6.11
3000,Taiho Shichau zo: Full Throttle,"Action, Comedy, Police, Shounen",medium,23,5134,7.17
6727,Mechakko Dotakon,"Comedy, Sci-Fi",medium,28,125,5.76
17979,Kiki to Lala no Papa to Mama ni Aitai,Kids,short,1,86,5.37
2083,Natsuki Crisis,"Action, Martial Arts, School",short,2,1186,6.06
707,Comic Party Specials,"Comedy, Drama",Special,4,2669,6.78
1156,I: Wish You Were Here,"Action, Drama, Mystery, Sci-Fi",medium,4,6017,7.09
2304,Mobile Suit SD Gundam Mk IV,"Mecha, Parody, Sci-Fi",short,2,1756,6.22
369,Boogiepop wa Warawanai: Boogiepop Phantom,"Dementia, Drama, Horror, Mystery, Psychological, Supernatural",medium,12,47280,7.17
22607,Ahiru no Pekkle no Suieitaikai wa Oosawagi,"Fantasy, Kids",short,1,144,5.95
18591,Sore Ike! Anpanman: Inochi no Hoshi no Dolly,"Fantasy, Kids, Magic",long,1,85,5.53
4816,Gakuen 2,"Restricted, School",short,2,2217,6.33
6901,Battle Spirits: Shounen Gekiha Dan,"Action, Game, Shounen",medium,50,1135,6.51
11077,Hellsing: The Dawn,"Action, Horror, Seinen, Supernatural, Vampire",Special,3,40548,7.0
10659,Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,"Action, Comedy, Martial Arts, Shounen, Super Power",long,1,25174,7.24
3054,La Seine no Hoshi,"Adventure, Drama, Historical, Shoujo",medium,39,964,7.28
4872,Goku Sayonara Zetsubou Sensei,"Comedy, Parody, School",short,3,40358,7.2
26223,Shin-chan ga Naita!,"Drama, Kids",short,1,55,5.56
12343,Dirty Pair Flash 2,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi",short,5,1539,6.43
32783,Happy Hour,Music,Music,1,69,5.12
30355,Wakaba*Girl,"Comedy, School, Slice of Life",medium,13,22773,7.35
32422,Doukyuusei,"Kids, Music",Music,1,116,6.04
19905,"Dai-chan, Daisuki.","Drama, School, Slice of Life",long,1,91,5.51
2839,Ariel Visual,"Action, Comedy, Mecha, Sci-Fi",short,2,653,6.02
2714,Sotsugyou: Graduation,"Drama, School",short,2,548,6.11
24451,Kanojo ga Flag wo Oraretara OVA,"Comedy, Harem, Romance, School",short,1,10264,6.48
30831,Kono Subarashii Sekai ni Shukufuku wo!,"Adventure, Comedy, Fantasy, Supernatural",medium,10,244877,7.98
7770,Yutori-chan,"Comedy, Slice of Life",ONA,25,3516,6.91
3101,F-Zero: Falcon Densetsu,"Action, Adventure, Cars, Mecha, Sci-Fi, Shounen, Sports",medium,51,3863,7.48
28339,2005-nen Uchuu no Tabi,"Dementia, Sci-Fi, Space",Special,1,657,5.64
20243,Gatapishi,"Comedy, Slice of Life",medium,199,102,5.96
12755,Mahoutsukai Jiji,"Fantasy, Magic, Music",ONA,1,1039,6.24
7106,Ougon Senshi Gold Lightan,"Mecha, Sci-Fi",medium,52,287,6.05
22627,Santa-san to Tonakai Kuppi,"Fantasy, Kids",short,1,71,5.38
5277,Sekirei: Pure Engagement,"Action, Comedy, Ecchi, Harem, Super Power",medium,13,113911,7.15
2561,Captain Future,"Action, Adventure, Sci-Fi, Shounen",medium,52,1837,6.91
10501,Bannou Yasai Ninninman,"Comedy, Supernatural",long,1,3612,6.39
25029,"Little Polar Bear: Shirokuma-kun, Fune ni Noru","Adventure, Fantasy, Kids",short,1,109,5.64
12337,Soukou Kihei Votoms Recaps,"Action, Drama, Mecha, Military, Sci-Fi",short,4,358,6.03
9825,Tonari no Tokoro,Comedy,short,1,126,5.03
1647,Kakugo no Susume,"Action, Demons, Ecchi, Horror, Mecha, Sci-Fi, Super Power",short,2,4269,6.03
329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",medium,26,105044,8.12
9043,Majuu Sensen,"Action, Fantasy",short,3,320,5.71
30411,Happy Jozy,Comedy,medium,Unknown,211,5.47
32010,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu","Comedy, Slice of Life",Special,1,95,5.58
1097,Lime-iro Senkitan,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",medium,13,6176,7.06
1253,Saint Seiya: Meiou Hades Meikai-hen,"Action, Adventure, Demons, Fantasy, Sci-Fi, Shounen, Super Power",short,12,21240,7.51
2637,Doraemon: It&#039;s Autumn!,"Adventure, Comedy, Fantasy, Kids, Shounen",Special,1,483,6.7
8520,Biriken,"Comedy, Kids",medium,32,102,5.81
11281,Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle,"Action, Comedy, Mecha, Parody, Samurai, Shounen",Special,1,613,6.35
12375,Maki-chan to Nau.,Restricted,short,4,9650,6.77
3444,The Ultraman,"Action, Sci-Fi, Shounen, Space, Super Power",medium,50,737,6.5
2229,Dragon Quest: Dai no Daibouken,"Adventure, Comedy, Demons, Fantasy, Magic, Martial Arts, Shounen",medium,46,8999,7.56
1225,3x3 Eyes Seima Densetsu,"Action, Adventure, Demons, Fantasy, Horror, Romance",short,3,8892,6.62
3256,Soukou Kihei Votoms: Pailsen Files,"Mecha, Military, Sci-Fi, Space",short,12,2861,6.68
6366,Karuizawa Syndrome,"Action, Comedy, Drama, Slice of Life",short,1,145,5.96
16259,Inferious Wakusei Senshi Gaiden Condition Green,"Action, Sci-Fi",short,6,116,5.12
33272,Nanocore: 2016 New Year Special,Music,Music,1,102,5.18
18389,Heisei Policemen!!,"Comedy, Police",ONA,6,147,5.72
30958,Daruma-chan,"Kids, Supernatural",short,5,42,5.61
2786,Bakegyamon,"Action, Game, Shounen",medium,51,1466,6.55
7550,Pokemon: Pikachu Tanken Club,"Adventure, Comedy, Fantasy, Kids",Special,1,3571,7.18
3565,U-Jin Brand,Restricted,short,1,535,5.82
909,Geneshaft,"Adventure, Mecha, Sci-Fi, Space",medium,13,8643,7.09
5314,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,"Adventure, Comedy, Fantasy",long,1,350,5.97
29744,Seishun Midnight Runners: Shiosai,Music,Music,1,82,5.12
34514,Pokemon Generations,"Action, Adventure, Fantasy, Game, Kids",ONA,18,295,6.55
10716,Towa no Quon 5: Souzetsu no Raifuku,"Action, Super Power, Supernatural",long,1,18060,6.77
12951,AWOL,"Action, Military, Sci-Fi, Space",medium,12,293,5.74
211,Pure Mail,Restricted,short,2,1911,6.22
17961,Tetsuwan Atom: Chikyuu Saigo no Hi,"Mecha, Sci-Fi",long,1,280,5.68
18449,Mobile Suit Gundam Battlefield Record: Avant-Title,"Mecha, Sci-Fi, Space",ONA,1,1169,6.3
2033,Tamala 2010: A Punk Cat in Space,"Comedy, Dementia, Psychological, Sci-Fi",long,1,3343,6.11
24045,Monster ni Natta Domerica,"Action, Fantasy",ONA,1,146,5.48
1540,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...","Romance, Shounen, Sports",Special,1,1627,6.72
1092,Mobile Suit Gundam III: Encounters in Space,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",long,1,11343,7.43
3644,Uchiyama Aki,Restricted,short,3,744,5.96
10760,Issunboushi,Drama,long,1,120,5.32
7844,The Place Where We Were,Dementia,long,1,195,5.13
4991,Wakakusa Monogatari,"Historical, Slice of Life",Special,1,373,6.45
21235,Log Horizon Recap,"Action, Adventure, Fantasy, Magic, Shounen",Special,1,10245,7.13
3636,Warau Kangofu The Animation,Restricted,short,2,3040,6.38
475,Hotori: Tada Saiwai wo Koinegau,"Drama, Sci-Fi",long,1,3701,6.76
